Energy  consumption of dram,Energy consumption of cpu,Energy consumption of package,tempo,,,"350,414606000001",,"350,741129000003",,"350,664673000001",,"348,017091999987",,"347,488082999999",,,,,"358,159555000001",,"314,846675999997",,"368,400057000004",,"351,382677999988",,"360,362862000006",,
"0,080566000000005","1,91064400000005","2,34521500000028",20:47:31,,,"0,079650000000015",,"0,079590000000053",,"0,079590000000053",,"0,079040999999961",,"0,078368999999839",,,,,"0,068726000000083",,"0,064086999999745",,"0,070800999999847",,"0,074157000000014",,"0,066466999999648",,
"0,095032000000003","1,99456799999996","2,41125499999998",20:47:31,,,"0,079650999999899",,"0,079590000000053",,"0,079649999999901",,"0,079040999999961",,"0,078368999999839",,,,,"0,068785999999932",,"0,064086999999745",,"0,070801000000074",,"0,074157999999898",,"0,066467000000103",,
"0,113585999999998","2,35968000000003","2,81512500000008",20:47:31,,,"0,079650999999956",,"0,079590000000053",,"0,079650000000015",,"0,079040999999961",,"0,078369000000294",,,,,"0,068786000000046",,"0,0640870000002",,"0,070801000000074",,"0,074157999999898",,"0,066467000000103",,
"0,10656800000001","1,96649200000002","2,39361499999995",20:47:31,,,"0,079650999999956",,"0,079590000000053",,"0,079650000000015",,"0,079040999999961",,"0,078369000000294",,,,,"0,068786000000046",,"0,0640870000002",,"0,070801000000074",,"0,074157999999898",,"0,066467000000103",,
"0,093017000000003","1,84869400000002","2,26727299999993",20:47:31,,,"0,079650999999956",,"0,079590000000053",,"0,079650999999785",,"0,079040999999961",,"0,078369000000294",,,,,"0,068786000000046",,"0,0640870000002",,"0,070801000000074",,"0,074157999999898",,"0,066467000000103",,
"0,144714999999991","2,82415700000001","3,28057899999976",20:47:31,,,"0,079650999999956",,"0,079590000000053",,"0,079650999999785",,"0,079040999999961",,"0,078369000000294",,,,,"0,068786000000046",,"0,064147999999932",,"0,070801000000074",,"0,074217999999746",,"0,066467999999986",,
"0,09375","2,02136299999995","2,44317600000022",20:47:31,,,"0,079650999999984",,"0,079590000000053",,"0,079650999999899",,"0,079040999999961",,"0,078370000000177",,,,,"0,068786999999929",,"0,064147999999932",,"0,070860999999923",,"0,074218000000201",,"0,066467999999986",,
"0,127928999999995","2,44750899999997","2,87164299999995",20:47:31,,,"0,079650999999984",,"0,079590000000053",,"0,079650999999899",,"0,079040999999961",,"0,078370000000177",,,,,"0,068786999999929",,"0,064147999999932",,"0,07086100000015",,"0,07421899999963",,"0,066527999999835",,
"0,143433000000016","2,43945400000007","2,90954599999986",20:47:31,,,"0,079650999999984",,"0,079590000000053",,"0,079651000000013",,"0,079040999999961",,"0,078429999999571",,,,,"0,068787000000043",,"0,064147999999932",,"0,070861999999806",,"0,07421899999963",,"0,066527999999835",,
"0,080748999999997","0,119017999999983","0,544190000000071",20:47:32,,,"0,079650999999984",,"0,079590000000053",,"0,079651000000013",,"0,079040999999961",,"0,078430000000026",,,,,"0,068787000000043",,"0,064148000000387",,"0,070862000000034",,"0,074219000000085",,"0,066527999999835",,
"0,091369999999984","0,941956000000005","1,37286300000005",20:47:32,,,"0,079651000000013",,"0,079590000000053",,"0,079651000000013",,"0,079040999999961",,"0,078430000000026",,,,,"0,068787000000043",,"0,064148000000387",,"0,070862000000034",,"0,074219000000085",,"0,066527999999835",,
"0,08892800000001","1,83770700000002","2,26232900000014",20:47:32,,,"0,079651000000013",,"0,079590000000053",,"0,079651000000013",,"0,079040999999961",,"0,078430000000026",,,,,"0,068847000000005",,"0,064148000000387",,"0,070862000000034",,"0,074219000000085",,"0,06652800000029",,
"0,07629399999999","1,642517","2,06097499999987",20:47:32,,,"0,079651000000013",,"0,079590000000053",,"0,079651000000013",,"0,079040999999961",,"0,078430000000026",,,,,"0,068848000000003",,"0,064208999999664",,"0,070862000000034",,"0,074219000000085",,"0,066529000000173",,
"0,067932000000013","0,664062999999942","1,09484800000018",20:47:32,,,"0,079651000000013",,"0,079649999999901",,"0,079651000000013",,"0,079040999999961",,"0,078430000000026",,,,,"0,068848000000003",,"0,064208999999664",,"0,070862000000034",,"0,074219000000085",,"0,066589000000022",,
"0,060181","0,055663999999979","0,479247999999643",20:47:32,,,"0,079651000000013",,"0,079650000000129",,"0,079651000000013",,"0,079040999999961",,"0,078430000000026",,,,,"0,068907999999965",,"0,064208999999664",,"0,070862000000034",,"0,074219000000085",,"0,066589000000022",,
"0,063904000000008","0,067810000000009","0,488037000000077",20:47:32,,,"0,079651000000013",,"0,079650000000129",,"0,079651000000013",,"0,079040999999961",,"0,078430000000026",,,,,"0,068907999999965",,"0,064208999999664",,"0,070862000000034",,"0,074278999999933",,"0,066589000000022",,
"0,059508999999991","0,071350000000052","0,494446000000153",20:47:32,,,"0,079651000000013",,"0,079650000000129",,"0,079651000000013",,"0,079040999999961",,"0,078430000000026",,,,,"0,068908000000079",,"0,064208999999664",,"0,070862000000034",,"0,074278999999933",,"0,066589000000022",,
"0,057984000000005","0,050658999999996","0,468323000000055",20:47:32,,,"0,079651000000013",,"0,079650999999785",,"0,079651000000013",,"0,079040999999961",,"0,078430000000026",,,,,"0,068908999999962",,"0,064209000000119",,"0,070862000000034",,"0,074278999999933",,"0,066589999999906",,
"0,058836999999983","0,052368000000001","0,475097999999889",20:47:32,,,"0,079651000000013",,"0,079650999999785",,"0,079651000000013",,"0,079040999999961",,"0,078430000000026",,,,,"0,068908999999962",,"0,064209000000119",,"0,070862000000034",,"0,074278999999933",,"0,066589999999906",,
"0,064026000000013","0,068908999999962","0,487793000000238",20:47:33,,,"0,079651000000013",,"0,079651000000013",,"0,079651000000013",,"0,079040999999961",,"0,07843099999991",,,,,"0,068908999999962",,"0,064209000000119",,"0,070921999999882",,"0,074278999999933",,"0,066589999999906",,
"0,060058999999996","0,057495000000017","0,480589999999666",20:47:33,,,"0,079651000000013",,"0,079651000000013",,"0,079651000000013",,"0,079040999999961",,"0,078431000000364",,,,,"0,068909000000076",,"0,064209000000119",,"0,070922999999994",,"0,074278999999933",,"0,066589999999906",,
"0,067138999999997","0,063660000000027","0,488404000000173",20:47:33,,,"0,079651000000013",,"0,079651000000013",,"0,079651000000013",,"0,079041000000416",,"0,078490999999758",,,,,"0,068909000000076",,"0,064209000000119",,"0,070922999999994",,"0,074279000000388",,"0,066589999999906",,
"0,097228999999999","0,136107999999922","0,568847000000005",20:47:33,,,"0,079651000000013",,"0,079651000000013",,"0,079651000000013",,"0,079041000000416",,"0,078490999999758",,,,,"0,068909000000076",,"0,064209000000119",,"0,070922999999994",,"0,074279999999817",,"0,066649999999754",,
"0,058898999999997","0,044983000000002","0,463318000000072",20:47:33,,,"0,079651000000013",,"0,079651000000013",,"0,079651000000013",,"0,079041000000416",,"0,078490999999758",,,,,"0,068909000000076",,"0,064209000000119",,"0,070922999999994",,"0,074280000000272",,"0,066649999999754",,
"0,058105000000012","0,044922000000042","0,467407000000094",20:47:33,,,"0,079651000000013",,"0,079651000000013",,"0,079651000000013",,"0,07910099999981",,"0,078490999999758",,,,,"0,068909000000076",,"0,064209000000119",,"0,070922999999994",,"0,074280000000272",,"0,066649999999754",,
"0,065856999999994","0,06842000000006","0,487365999999838",20:47:33,,,"0,079651000000013",,"0,079651000000013",,"0,079651000000013",,"0,07910099999981",,"0,078490999999758",,,,,"0,068969000000038",,"0,064209000000119",,"0,070922999999994",,"0,074280000000272",,"0,066650000000209",,
"0,071838000000014","0,074951999999939","0,501281999999719",20:47:33,,,"0,079651000000013",,"0,079651000000013",,"0,079651000000013",,"0,07910099999981",,"0,078490999999758",,,,,"0,068969999999922",,"0,064209000000119",,"0,070922999999994",,"0,074280000000272",,"0,066650000000209",,
"0,070861999999977","0,053344000000038","0,47888200000034",20:47:33,,,"0,079651000000013",,"0,079651000000013",,"0,079651000000013",,"0,07910099999981",,"0,078490999999986",,,,,"0,068969999999922",,"0,064209000000119",,"0,070983999999953",,"0,07434000000012",,"0,066650000000209",,
"0,070007000000004","0,059204000000023","0,479857999999695",20:47:33,,,"0,079651000000013",,"0,079651000000013",,"0,079651000000013",,"0,07910099999981",,"0,078491000000213",,,,,"0,068970000000036",,"0,064209000000119",,"0,070983999999953",,"0,07434000000012",,"0,066651000000093",,
"0,066406999999998","0,047973999999954","0,472107000000051",20:47:34,,,"0,079651000000013",,"0,079651000000013",,"0,079651000000013",,"0,07910099999981",,"0,078491000000213",,,,,"0,068970000000036",,"0,064269999999851",,"0,070983999999953",,"0,074341000000004",,"0,066651000000093",,
"0,063049000000007","0,041991999999937","0,46081600000025",20:47:34,,,"0,079651000000013",,"0,079651000000013",,"0,079651000000013",,"0,07910099999981",,"0,078491000000213",,,,,"0,068970000000036",,"0,064269999999851",,"0,070983999999953",,"0,074341000000004",,"0,066651000000093",,
"0,072571000000011","0,072754000000032","0,498595999999907",20:47:34,,,"0,079651000000013",,"0,079651000000013",,"0,079711000000089",,"0,07910099999981",,"0,078491000000213",,,,,"0,069030999999995",,"0,064269999999851",,"0,070983999999953",,"0,074341000000004",,"0,066651000000093",,
"0,075805000000003","0,07678199999998","0,499510999999984",20:47:34,,,"0,079651000000013",,"0,079651000000013",,"0,079711000000089",,"0,079101000000264",,"0,078491000000213",,,,,"0,069030999999995",,"0,064269999999851",,"0,070984000000181",,"0,074341000000004",,"0,066711000000396",,
"0,075134999999989","0,070679000000041","0,492248999999902",20:47:34,,,"0,079651000000013",,"0,079651000000013",,"0,079711999999972",,"0,079101000000264",,"0,078491000000213",,,,,"0,069030999999995",,"0,064269999999851",,"0,070984000000181",,"0,074341000000004",,"0,066711999999825",,
"0,077514000000008","0,074097000000052","0,502257999999983",20:47:34,,,"0,079651000000013",,"0,079651000000013",,"0,079711999999972",,"0,079101000000264",,"0,078491000000213",,,,,"0,069030999999995",,"0,064269999999851",,"0,070984000000181",,"0,074341000000004",,"0,066772000000128",,
"0,075074000000001","0,071044999999913","0,492981000000327",20:47:34,,,"0,079651000000013",,"0,079651000000013",,"0,079711999999972",,"0,079101000000264",,"0,078491999999642",,,,,"0,069030999999995",,"0,064269999999851",,"0,071044999999913",,"0,074341000000004",,"0,066773000000012",,
"0,07751399999998","0,067688000000089","0,495177999999669",20:47:34,,,"0,079651000000013",,"0,079651000000013",,"0,079711999999972",,"0,079101000000264",,"0,078492000000097",,,,,"0,069090999999958",,"0,064269999999851",,"0,071044999999913",,"0,074341000000004",,"0,066773000000012",,
"0,083496000000025","0,103758999999968","0,532288000000335",20:47:34,,,"0,079651000000013",,"0,079651000000013",,"0,079711999999972",,"0,079101999999693",,"0,078492000000097",,,,,"0,069091999999955",,"0,064270000000306",,"0,071044999999913",,"0,074401999999736",,"0,066773000000012",,
"0,069396999999981","0,076722000000018","0,499206999999842",20:47:34,,,"0,079651000000013",,"0,079651000000013",,"0,079711999999972",,"0,079101999999693",,"0,078551999999945",,,,,"0,069091999999955",,"0,064270000000306",,"0,071044999999913",,"0,074401999999736",,"0,066773000000012",,
"0,05969300000001","0,044799000000012","0,467345999999907",20:47:35,,,"0,079651000000013",,"0,079651000000013",,"0,079711999999972",,"0,079101999999693",,"0,078551999999945",,,,,"0,069092000000069",,"0,064270000000306",,"0,07104500000014",,"0,074401999999736",,"0,066773000000012",,
"0,056091000000009","0,043212999999923","0,460936999999831",20:47:35,,,"0,079651000000013",,"0,079651000000013",,"0,079711999999972",,"0,079101999999693",,"0,078551999999945",,,,,"0,069092000000069",,"0,064270000000306",,"0,07104500000014",,"0,074402000000191",,"0,066773000000012",,
"0,060729999999978","0,044800000000009","0,468079000000216",20:47:35,,,"0,079651000000013",,"0,079651000000013",,"0,079711999999972",,"0,079101999999693",,"0,078551999999945",,,,,"0,069151999999917",,"0,064270000000306",,"0,07104500000014",,"0,074402000000191",,"0,066833999999744",,
"0,083190999999999","0,093078999999989","0,517456000000038",20:47:35,,,"0,079651000000013",,"0,079651000000013",,"0,079711999999972",,"0,079101999999693",,"0,078551999999945",,,,,"0,069152999999915",,"0,064330999999584",,"0,07104500000014",,"0,074402000000191",,"0,066834000000199",,
"0,077759000000015","0,095703000000071","0,517516999999771",20:47:35,,,"0,079711999999972",,"0,079651000000013",,"0,079711999999972",,"0,079101999999693",,"0,078551999999945",,,,,"0,069153000000029",,"0,064331000000038",,"0,071105999999873",,"0,074402000000191",,"0,066834000000199",,
"0,072203999999999","0,102721999999972","0,530884000000242",20:47:35,,,"0,079711999999972",,"0,079651000000013",,"0,079711999999972",,"0,079101999999693",,"0,078551999999945",,,,,"0,069153000000029",,"0,064331000000038",,"0,071105999999873",,"0,074402000000191",,"0,066834000000199",,
"0,059265000000011","0,057067999999958","0,479980000000069",20:47:35,,,"0,079711999999972",,"0,079651000000013",,"0,079711999999972",,"0,079102000000148",,"0,078551999999945",,,,,"0,069153000000029",,"0,064331000000038",,"0,071105999999873",,"0,074402000000191",,"0,066894000000048",,
"0,075927999999976","0,162598000000003","0,589111999999659",20:47:35,,,"0,079711999999972",,"0,079651000000013",,"0,079711999999972",,"0,079102000000148",,"0,078551999999945",,,,,"0,069153000000029",,"0,064331999999922",,"0,071105999999873",,"0,074402000000191",,"0,066894000000048",,
"0,090821000000005","0,151184000000058","0,577880000000278",20:47:35,,,"0,079711999999972",,"0,079651000000013",,"0,079711999999972",,"0,079102000000148",,"0,0785520000004",,,,,"0,069153000000029",,"0,064391999999771",,"0,071105999999873",,"0,07446200000004",,"0,066894000000048",,
"0,076904000000013","0,074217999999974","0,501464999999826",20:47:35,,,"0,079711999999972",,"0,079651000000013",,"0,079711999999972",,"0,079102000000148",,"0,0785520000004",,,,,"0,069153000000029",,"0,064391999999771",,"0,0711060000001",,"0,07446200000004",,"0,066894999999931",,
"0,064819","0,056641000000013","0,48077400000011",20:47:36,,,"0,079711999999972",,"0,079711999999972",,"0,079711999999972",,"0,079102000000148",,"0,0785520000004",,,,,"0,069213999999988",,"0,064391999999771",,"0,0711060000001",,"0,074462999999923",,"0,06695499999978",,
"0,059630999999996","0,019469999999956","0,444092000000182",20:47:36,,,"0,079711999999972",,"0,079711999999972",,"0,079711999999972",,"0,079102000000148",,"0,0785520000004",,,,,"0,069213999999988",,"0,064391999999771",,"0,0711060000001",,"0,074462999999923",,"0,066955000000235",,
"0,058898999999997","0,013550000000009","0,437682999999652",20:47:36,,,"0,079711999999972",,"0,079711999999972",,"0,079711999999972",,"0,079102000000148",,"0,078552999999829",,,,,"0,069213999999988",,"0,064392000000225",,"0,0711060000001",,"0,074462999999923",,"0,066955000000235",,
"0,060241999999988","0,020935000000009","0,526978000000327",20:47:36,,,"0,079711999999972",,"0,079711999999972",,"0,079711999999972",,"0,079102000000148",,"0,078552999999829",,,,,"0,069213999999988",,"0,064452999999958",,"0,0711060000001",,"0,074463000000378",,"0,066955000000235",,
"0,059815000000015","0,016235000000052","0,690184999999929",20:47:36,,,"0,079711999999972",,"0,079711999999972",,"0,079711999999972",,"0,079102000000148",,"0,078553000000284",,,,,"0,069213999999988",,"0,064452999999958",,"0,0711060000001",,"0,074523999999656",,"0,066955999999664",,
"0,059265000000011","0,013427999999976","0,68518099999983",20:47:36,,,"0,079711999999972",,"0,079711999999972",,"0,079711999999972",,"0,079102000000148",,"0,078553000000284",,,,,"0,069274999999948",,"0,064452999999958",,"0,0711060000001",,"0,074523999999656",,"0,066956000000118",,
"0,058470999999997","0,010680999999977","0,681152000000111",20:47:36,,,"0,079711999999972",,"0,079711999999972",,"0,079711999999972",,"0,079102000000148",,"0,078612999999678",,,,,"0,069274999999948",,"0,064452999999958",,"0,071166999999832",,"0,07452400000011",,"0,066956000000118",,
"0,064515","0,053223000000003","0,720948000000135",20:47:36,,,"0,079711999999972",,"0,079711999999972",,"0,079711999999972",,"0,079102000000148",,"0,078612999999678",,,,,"0,069274999999948",,"0,064452999999958",,"0,071166999999832",,"0,07452400000011",,"0,066956000000118",,
"0,059021000000001","0,01556400000004","0,685363000000052",20:47:36,,,"0,079711999999972",,"0,079711999999972",,"0,079711999999972",,"0,079102000000148",,"0,078613000000132",,,,,"0,069274999999948",,"0,064452999999958",,"0,071166999999832",,"0,07452400000011",,"0,067016999999851",,
"0,060179999999974","0,018310999999926","0,690734999999677",20:47:36,,,"0,079711999999972",,"0,079711999999972",,"0,079711999999972",,"0,079161999999997",,"0,078613000000132",,,,,"0,069275000000062",,"0,064452999999958",,"0,071166999999832",,"0,07452400000011",,"0,067017000000306",,
"0,057923000000017","0,010009000000082","0,682311999999911",20:47:37,,,"0,079711999999972",,"0,079711999999972",,"0,079712000000086",,"0,079161999999997",,"0,078613000000132",,,,,"0,069275000000062",,"0,064453000000413",,"0,07116700000006",,"0,07452400000011",,"0,067017000000306",,
"0,05767800000001","0,010987","0,682129000000259",20:47:37,,,"0,079712000000001",,"0,079711999999972",,"0,079712000000086",,"0,079161999999997",,"0,078613000000132",,,,,"0,069335000000024",,"0,064453999999842",,"0,07116700000006",,"0,074584999999843",,"0,067077000000154",,
"0,059813999999989","0,020812999999976","0,685363999999936",20:47:37,,,"0,079712000000001",,"0,079711999999972",,"0,079712000000086",,"0,079161999999997",,"0,078613000000132",,,,,"0,069335999999908",,"0,064454000000296",,"0,07116700000006",,"0,074584999999843",,"0,067078000000038",,
"0,057922999999988","0,01293899999996","0,684631000000081",20:47:37,,,"0,079712000000001",,"0,079711999999972",,"0,0797120000002",,"0,079161999999997",,"0,078613000000132",,,,,"0,069336000000021",,"0,064454000000296",,"0,071227999999792",,"0,074584999999843",,"0,067078000000038",,
"0,067993000000001","0,140747000000033","0,811279000000013",20:47:37,,,"0,079712000000001",,"0,079711999999972",,"0,079771999999935",,"0,079161999999997",,"0,078613000000132",,,,,"0,069336000000021",,"0,06451399999969",,"0,071228000000019",,"0,074584999999843",,"0,067078000000038",,
"0,083252000000016","0,634949000000006","1,31005899999991",20:47:37,,,"0,079712000000001",,"0,079711999999972",,"0,079772999999932",,"0,079161999999997",,"0,078613000000132",,,,,"0,069336000000021",,"0,06451399999969",,"0,071228000000019",,"0,074584999999843",,"0,067137999999886",,
"0,05956999999998","0,016234999999938","0,688477000000148",20:47:37,,,"0,079712000000029",,"0,079711999999972",,"0,079772999999932",,"0,079161999999997",,"0,078613000000132",,,,,"0,069336000000021",,"0,06451399999969",,"0,071228000000019",,"0,074585000000298",,"0,067137999999886",,
"0,059021000000001","0,043273999999997","0,715697999999975",20:47:37,,,"0,079712000000029",,"0,079711999999972",,"0,079772999999932",,"0,079161999999997",,"0,078613000000132",,,,,"0,069336000000021",,"0,06451399999969",,"0,071228000000019",,"0,074585000000298",,"0,067138000000341",,
"0,058228000000014","0,011658000000011","0,682738999999856",20:47:37,,,"0,079712000000029",,"0,079711999999972",,"0,079772999999932",,"0,079161999999997",,"0,078614000000016",,,,,"0,069336000000021",,"0,064514000000145",,"0,071228000000019",,"0,074585000000298",,"0,067138000000341",,
"0,058410000000009","0,01208500000007","0,683959999999843",20:47:37,,,"0,079712000000029",,"0,079711999999972",,"0,079772999999932",,"0,079161999999997",,"0,078614000000016",,,,,"0,069336000000021",,"0,064514000000145",,"0,071228000000019",,"0,074585000000298",,"0,06713899999977",,
"0,058166999999998","0,01080300000001","0,683472000000165",20:47:38,,,"0,079712000000029",,"0,079711999999972",,"0,079772999999932",,"0,079161999999997",,"0,078614000000016",,,,,"0,069336000000021",,"0,064514000000145",,"0,071228000000019",,"0,074585000000298",,"0,067139000000225",,
"0,057434000000001","0,008971999999972","0,681030000000192",20:47:38,,,"0,079712000000029",,"0,079711999999972",,"0,079772999999932",,"0,079161999999997",,"0,078614000000016",,,,,"0,069396999999981",,"0,064514000000145",,"0,071228000000019",,"0,074585000000298",,"0,067139000000225",,
"0,058409999999981","0,011718999999971","0,684203999999681",20:47:38,,,"0,079712000000029",,"0,079711999999972",,"0,079772999999932",,"0,079161999999997",,"0,078673999999865",,,,,"0,069396999999981",,"0,064514000000145",,"0,071228000000019",,"0,07464600000003",,"0,067139000000225",,
"0,058472000000023","0,011414000000059","0,68054200000006",20:47:38,,,"0,079712000000029",,"0,079711999999972",,"0,079772999999932",,"0,079161999999997",,"0,078673999999865",,,,,"0,069396999999981",,"0,064514000000145",,"0,071228000000019",,"0,07464600000003",,"0,067198999999619",,
"0,058288999999974","0,011900999999966","0,684631000000081",20:47:38,,,"0,079712000000029",,"0,079711999999972",,"0,079772999999932",,"0,079161999999997",,"0,078673999999865",,,,,"0,069396999999981",,"0,064514000000145",,"0,071228000000019",,"0,07464600000003",,"0,067199000000073",,
"0,059082000000018","0,013488999999936","0,684143999999833",20:47:38,,,"0,079712000000029",,"0,079711999999972",,"0,079772999999932",,"0,079161999999997",,"0,078673999999865",,,,,"0,069396999999981",,"0,064515000000029",,"0,071288999999979",,"0,07464600000003",,"0,067199000000073",,
"0,059143000000006","0,013855000000035","0,680663999999979",20:47:38,,,"0,079712000000029",,"0,079711999999972",,"0,079772999999932",,"0,079161999999997",,"0,078673999999865",,,,,"0,069396999999981",,"0,064515000000029",,"0,071288999999979",,"0,07464600000003",,"0,067199000000073",,
"0,060608000000002","0,025513000000046","0,696288999999979",20:47:38,,,"0,079712000000086",,"0,079711999999972",,"0,079772999999932",,"0,079161999999997",,"0,078673999999865",,,,,"0,069396999999981",,"0,064515000000029",,"0,071288999999979",,"0,07464600000003",,"0,067199999999957",,
"0,05865399999999","0,014464999999973","0,687866000000213",20:47:38,,,"0,079712000000086",,"0,079711999999972",,"0,079772999999932",,"0,079161999999997",,"0,078673999999865",,,,,"0,069397000000095",,"0,064574999999877",,"0,071288999999979",,"0,07464600000003",,"0,067199999999957",,
"0,058838000000009","0,01348900000005","0,684569999999894",20:47:38,,,"0,079712000000086",,"0,079711999999972",,"0,079772999999932",,"0,079161999999997",,"0,078673999999865",,,,,"0,069457999999941",,"0,064574999999877",,"0,071288999999979",,"0,07464600000003",,"0,067199999999957",,
"0,058593999999999","0,05035399999997","1,12609900000007",20:47:39,,,"0,079712000000086",,"0,0797120000002",,"0,079772999999932",,"0,079161999999997",,"0,078673999999865",,,,,"0,069457999999941",,"0,064574999999877",,"0,071288999999979",,"0,07464600000003",,"0,067200000000412",,
"0,057677999999982","0,009949000000006","1,19122299999981",20:47:39,,,"0,079712000000086",,"0,0797120000002",,"0,079773000000046",,"0,07916299999988",,"0,078674000000319",,,,,"0,069458000000054",,"0,064575000000332",,"0,071288999999979",,"0,07464600000003",,"0,067259999999806",,
"0,058471999999995","0,011046999999962","1,19226100000014",20:47:39,,,"0,079771999999991",,"0,0797120000002",,"0,079773000000046",,"0,07916299999988",,"0,078674000000319",,,,,"0,069458000000054",,"0,064575999999761",,"0,071288999999979",,"0,07464600000003",,"0,06726000000026",,
"0,060242000000017","0,022155999999995","1,19531200000029",20:47:39,,,"0,079772999999932",,"0,0797120000002",,"0,079773000000046",,"0,07916299999988",,"0,078674000000319",,,,,"0,069458000000054",,"0,064576000000216",,"0,071349999999939",,"0,074706999999762",,"0,067260999999689",,
"0,057616999999993","0,013243999999986","1,1924439999998",20:47:39,,,"0,079772999999932",,"0,0797120000002",,"0,079773000000046",,"0,07916299999988",,"0,078674000000319",,,,,"0,069458000000054",,"0,064576000000216",,"0,071349999999939",,"0,074706999999762",,"0,067261000000144",,
"0,059021000000001","0,01092600000004","1,19238300000006",20:47:39,,,"0,079772999999989",,"0,079771999999821",,"0,079773000000046",,"0,07916299999988",,"0,078674000000319",,,,,"0,069458000000054",,"0,064576000000216",,"0,071349999999939",,"0,074706999999762",,"0,067261000000144",,
"0,063599000000011","0,157469999999989","1,33990499999982",20:47:39,,,"0,079772999999989",,"0,079772000000048",,"0,079773000000046",,"0,07916299999988",,"0,078674999999976",,,,,"0,069458000000054",,"0,064576000000216",,"0,071349999999939",,"0,074706999999762",,"0,067320999999993",,
"0,059875000000005","1,20050100000003","2,3817140000001",20:47:39,,,"0,079772999999989",,"0,079772000000048",,"0,079773000000046",,"0,07916299999988",,"0,078675000000203",,,,,"0,069458000000054",,"0,064576000000216",,"0,071349999999939",,"0,074707000000217",,"0,067320999999993",,
"0,101867999999996","2,60437000000002","3,77429200000006",20:47:39,,,"0,079772999999989",,"0,079772999999932",,"0,079773000000046",,"0,07916299999988",,"0,078675000000203",,,,,"0,069458000000054",,"0,064636000000064",,"0,071349999999939",,"0,074707000000217",,"0,067320999999993",,
"0,120543999999995","3,31274399999995","4,47930899999983",20:47:39,,,"0,079772999999989",,"0,079772999999932",,"0,079773000000046",,"0,07916299999988",,"0,078675000000203",,,,,"0,069519000000014",,"0,064636000000064",,"0,071349999999939",,"0,074707000000217",,"0,067321999999877",,
"0,101380000000006","1,09429899999998","2,32202099999995",20:47:40,,,"0,079772999999989",,"0,079772999999932",,"0,079773000000046",,"0,07916299999988",,"0,078675000000203",,,,,"0,069519000000014",,"0,064636000000064",,"0,071350000000166",,"0,074707000000217",,"0,067321999999877",,
"0,078673999999978","0,071105999999986","1,12860100000034",20:47:40,,,"0,079772999999989",,"0,079772999999932",,"0,079773000000046",,"0,07916299999988",,"0,078734999999597",,,,,"0,069519000000014",,"0,064636000000064",,"0,07135100000005",,"0,074707000000217",,"0,067383000000064",,
"0,068054000000018","0,039612000000034","0,466125999999804",20:47:40,,,"0,079772999999989",,"0,079772999999932",,"0,079773000000046",,"0,07916299999988",,"0,078735000000052",,,,,"0,069519000000014",,"0,064636000000064",,"0,071410999999898",,"0,074708000000101",,"0,067383000000064",,
"0,074218999999999","0,055237000000034","0,476317999999992",20:47:40,,,"0,079772999999989",,"0,079772999999932",,"0,079773000000046",,"0,07916299999988",,"0,078735000000052",,,,,"0,069519000000014",,"0,064636000000064",,"0,071410999999898",,"0,074767999999949",,"0,067443999999796",,
"0,073302999999982","0,058776999999964","0,4859620000002",20:47:40,,,"0,079772999999989",,"0,079772999999932",,"0,079773000000046",,"0,07916299999988",,"0,078735000000052",,,,,"0,069579999999974",,"0,064636000000064",,"0,071410999999898",,"0,074767999999949",,"0,067443999999796",,
"0,071533000000017","0,041687000000025","0,470458999999664",20:47:40,,,"0,079772999999989",,"0,079772999999932",,"0,079773000000046",,"0,07916299999988",,"0,078735000000052",,,,,"0,069579999999974",,"0,064696999999796",,"0,071411000000126",,"0,074767999999949",,"0,067443999999796",,
"0,067810000000009","0,043334999999956","0,463439999999991",20:47:40,,,"0,079772999999989",,"0,079772999999932",,"0,079773000000046",,"0,07916299999988",,"0,078735000000052",,,,,"0,069579999999974",,"0,064696999999796",,"0,071411000000126",,"0,074767999999949",,"0,067443999999796",,
"0,070007999999973","0,041199000000006","0,468017000000145",20:47:40,,,"0,079772999999989",,"0,079772999999932",,"0,079773000000046",,"0,07916299999988",,"0,078735000000052",,,,,"0,069579999999974",,"0,064696999999796",,"0,071411000000126",,"0,074767999999949",,"0,067443999999796",,
"0,070434000000006","0,059204000000023","0,48077400000011",20:47:40,,,"0,079772999999989",,"0,079772999999932",,"0,079773000000046",,"0,07916299999988",,"0,078735000000052",,,,,"0,069580000000087",,"0,064697000000251",,"0,071411999999782",,"0,074767999999949",,"0,067444000000251",,
"0,071228000000019","0,058959999999956","0,485107999999855",20:47:40,,,"0,079772999999989",,"0,079772999999932",,"0,079773000000046",,"0,07916299999988",,"0,078735000000052",,,,,"0,069580000000087",,"0,064697000000251",,"0,071412000000009",,"0,074767999999949",,"0,067444000000251",,
"0,07678199999998","0,106689000000074","0,529663000000255",20:47:41,,,"0,079772999999989",,"0,079772999999932",,"0,079773000000046",,"0,079163000000335",,"0,078735000000052",,,,,"0,069640999999933",,"0,064697000000251",,"0,071412000000009",,"0,074767999999949",,"0,067444000000251",,
"0,087708000000021","0,232543999999962","0,655516999999691",20:47:41,,,"0,079772999999989",,"0,079772999999932",,"0,079773000000046",,"0,079163000000335",,"0,078735000000052",,,,,"0,069640999999933",,"0,064697000000251",,"0,071471999999858",,"0,074767999999949",,"0,067444000000251",,
